tconst,titleType,averageRating,numVotes
tt0814380,movie,5.2,2403
tt0814685,movie,6.2,28867
tt0815178,movie,6.2,14916
tt0815236,movie,6.4,145030
tt0815241,movie,7.6,60281
tt0815244,movie,6.2,51382
tt0815245,movie,6.3,85242
tt0816150,movie,6.6,6630
tt0816258,movie,8.0,15616
tt0816397,tvSeries,8.2,11701
tt0816398,tvSeries,8.1,3942
tt0816401,tvSeries,5.9,3294
tt0816407,tvSeries,7.7,9175
tt0816436,movie,5.8,16072
tt0816442,movie,7.5,142542
tt0816462,movie,5.1,102819
tt0816539,movie,5.9,6667
tt0816545,movie,6.5,4587
tt0816556,movie,6.3,29329
tt0816692,movie,8.7,2112063
tt0816711,movie,7.0,722136
tt0817177,movie,7.7,97749
tt0817225,movie,7.5,9628
tt0817228,movie,5.1,3251
tt0817230,movie,5.7,125584
tt0817538,movie,5.7,62493
tt0817545,movie,5.1,4268
tt0818165,movie,5.2,8900
tt0819714,movie,6.1,18985
tt0819755,movie,5.4,7901
tt0819765,movie,6.5,2709
tt0819895,movie,7.6,2196
tt0819953,movie,6.8,3210
tt0820096,movie,7.1,2780
tt0820111,movie,5.7,2285
tt0820117,movie,5.2,2409
tt0820142,movie,4.1,4491
tt0820392,tvSeries,6.5,2389
tt0821375,tvSeries,6.9,7988
tt0821442,movie,7.3,9262
tt0821470,movie,6.6,4774
tt0821640,movie,5.8,94773
tt0821642,movie,6.7,55459
tt0822389,movie,7.2,7297
tt0822832,movie,7.0,168130
tt0822833,movie,3.9,2863
tt0822847,movie,5.7,124332
tt0822849,movie,6.7,4274
tt0822854,movie,7.1,356621
tt0822868,movie,5.4,6501
tt0823333,tvSeries,6.3,6094
tt0824316,movie,7.9,6279
tt0824330,movie,6.7,7972
tt0824747,movie,7.7,265622
tt0824758,movie,6.9,19189
tt0825232,movie,7.4,260363
tt0825236,movie,7.1,14638
tt0825239,movie,6.7,3767
tt0825244,movie,7.1,3772
tt0825248,movie,6.9,3454
tt0825283,movie,3.6,4701
tt0826027,movie,5.5,2282
tt0826570,movie,5.2,2244
tt0826606,movie,6.6,6280
tt0826631,movie,6.7,11727
tt0826711,movie,6.5,4182
tt0826760,tvSeries,8.4,30288
tt0827503,movie,7.4,34622
tt0827517,movie,7.3,15690
tt0827713,movie,7.1,2191
tt0827788,movie,6.6,3889
tt0828154,movie,7.8,7350
tt0828158,movie,5.8,2464
tt0828393,movie,5.5,3553
tt0829098,movie,6.8,4695
tt0829150,movie,6.2,208071
tt0829176,movie,3.6,8344
tt0829193,movie,6.7,2195
tt0829297,movie,7.3,13340
tt0829424,movie,3.9,3465
tt0829459,movie,6.6,28233
tt0829482,movie,7.6,635015
tt0830298,tvSeries,6.7,2657
tt0830515,movie,6.5,471730
tt0830558,movie,6.5,29501
tt0830570,movie,6.5,9383
tt0830700,movie,6.9,3776
tt0830861,movie,1.3,9048
tt0830882,movie,6.9,2743
tt0830900,tvSeries,7.6,5724
tt0831387,movie,6.4,442640
tt0831884,movie,6.6,25187
tt0831887,movie,4.7,62889
tt0831888,movie,7.5,14591
tt0832266,movie,7.1,173566
tt0832330,tvSeries,6.0,2036
tt0832449,movie,6.6,3091
tt0832903,movie,7.2,3068
tt0833476,movie,3.7,3490
tt0833553,movie,5.7,5598
tt0833557,movie,5.9,6354
tt0833960,movie,6.8,4715
tt0834001,movie,6.5,168173
tt0834102,movie,6.7,2103
tt0834170,movie,7.1,2118
tt0834902,movie,6.5,2827
tt0835010,tvSeries,7.8,8229
tt0835418,movie,5.0,8877
tt0835434,tvSeries,8.3,18324
tt0836682,movie,7.2,2566
tt0836700,movie,7.1,8189
tt0837106,movie,6.6,23195
tt0837143,tvSeries,6.5,4087
tt0837156,movie,6.1,9117
tt0837562,movie,7.0,282043
tt0837563,movie,5.7,98802
tt0837791,movie,4.8,3224
tt0837796,movie,4.5,6121
tt0837803,movie,4.8,4497
tt0838221,movie,7.2,217439
tt0838232,movie,5.6,48602
tt0838247,movie,5.9,41217
tt0838254,movie,5.2,2853
tt0838283,movie,6.9,319883
tt0839188,tvSeries,8.3,18227
tt0839742,movie,7.1,2204
tt0839880,movie,4.1,3837
tt0839938,movie,7.1,3933
tt0839967,movie,8.0,2933
tt0839980,movie,5.8,86144
tt0839995,movie,7.6,19162
tt0840094,tvSeries,6.6,3527
tt0840196,tvSeries,8.2,93353
tt0840322,movie,7.1,11168
tt0840361,movie,7.5,416866
tt0840979,tvSeries,8.5,5644
tt0841027,movie,6.0,5910
tt0841032,movie,4.8,3328
tt0841044,movie,6.7,32084
tt0841046,movie,6.8,77402
tt0841108,movie,5.6,2290
tt0841119,movie,8.2,2736
tt0841150,movie,7.2,5761
tt0841175,movie,7.1,2121
tt0841925,movie,7.2,6846
tt0841927,tvSeries,7.9,2520
tt0841929,tvSeries,8.4,3012
tt0841961,tvSeries,7.9,2972
tt0842926,movie,7.0,134558
tt0842929,movie,6.6,31990
tt0843195,tvSeries,7.6,2971
tt0843270,movie,7.6,4462
tt0843302,movie,6.3,3278
tt0843326,movie,8.2,10107
tt0843328,movie,7.6,5632
tt0843335,movie,6.2,2311
tt0844286,movie,6.7,52645
tt0844441,tvSeries,7.9,260594
tt0844457,movie,7.4,16453
tt0844471,movie,6.9,258916
tt0844479,movie,6.3,72475
tt0844653,tvSeries,7.6,36343
tt0844666,movie,5.0,3975
tt0844671,movie,4.6,12702
tt0844708,movie,6.5,100685
tt0844948,movie,6.4,2388
tt0844993,movie,4.7,13991
tt0845046,movie,7.0,33000
tt0845088,tvSeries,3.6,4270
tt0845424,movie,2.4,4285
tt0845439,movie,7.6,13544
tt0845448,movie,7.5,18260
tt0845474,movie,6.3,2673
tt0845537,movie,6.9,6852
tt0845738,tvSeries,7.8,6514
tt0845746,tvSeries,8.1,2241
tt0846040,movie,7.0,6767
tt0846308,movie,6.5,6352
tt0846614,tvSeries,6.1,2679
tt0847050,movie,7.2,3096
tt0847167,movie,6.3,4165
tt0847520,movie,4.1,2964
tt0847745,movie,5.5,2206
tt0847817,movie,7.2,8178
tt0847880,movie,7.1,11449
tt0848228,movie,8.0,1462497
tt0848281,movie,5.6,3695
tt0848537,movie,6.6,110070
tt0848538,movie,4.8,3734
tt0848542,movie,7.3,3106
tt0848557,movie,5.5,49297
tt0850253,movie,6.6,15192
tt0850667,movie,6.7,3522
tt0850669,movie,5.3,2878
tt0850677,movie,4.4,3200
tt0851515,movie,7.4,2625
tt0851530,movie,5.7,5313
tt0851577,movie,7.8,12598
tt0851578,movie,7.7,97530
tt0851851,tvSeries,7.6,62946
tt0852713,movie,5.5,90533
tt0852726,movie,6.1,2760
tt0852863,tvSeries,8.1,57176
tt0853060,movie,7.0,3265
tt0853096,movie,6.3,7033
tt0854672,movie,6.5,2330
tt0854678,movie,7.5,16827
tt0855673,tvSeries,6.0,3081
tt0855729,movie,7.3,4408
tt0855805,movie,6.3,2958
tt0855822,movie,8.3,3199
tt0855824,movie,6.9,2420
tt0855975,movie,6.7,3375
tt0856008,movie,7.9,5040
tt0856288,movie,6.7,44828
tt0856348,tvSeries,7.8,4336
tt0856757,tvSeries,5.8,3992
tt0856778,movie,6.7,3767
tt0857190,movie,6.1,20439
tt0857191,movie,7.6,44565
tt0857265,movie,6.4,33059
tt0857275,movie,6.0,2497
tt0857277,tvSeries,5.7,4509
tt0857295,movie,5.2,6455
tt0857297,tvSeries,8.3,8001
tt0857300,movie,8.0,2422
tt0857355,movie,7.4,6671
tt0857376,movie,5.5,14279
tt0858411,movie,3.1,2609
tt0858479,movie,6.1,23500
tt0858486,movie,6.5,12211
tt0858492,movie,7.7,4699
tt0859163,movie,5.2,171060
tt0859592,tvSeries,7.5,8453
tt0859635,movie,6.0,28423
tt0859765,movie,7.3,7330
tt0860454,movie,7.0,2371
tt0860866,movie,6.1,3247
tt0860906,movie,7.9,25003
tt0860907,movie,6.9,18600
tt0861689,movie,6.5,75266
tt0861739,movie,8.0,110713
tt0862467,movie,6.0,63738
tt0862593,tvSeries,7.3,5325
tt0862614,tvSeries,7.6,7933
tt0862620,tvSeries,7.4,6779
tt0862846,movie,6.8,74222
tt0862856,movie,6.7,104761
tt0863046,tvSeries,8.5,66181
tt0864761,movie,6.9,87430
tt0864770,movie,7.0,2531
tt0864835,movie,6.8,78092
tt0865297,movie,7.2,9241
tt0865409,tvSeries,8.2,7657
tt0865554,movie,4.9,17484
tt0865556,movie,6.5,109680
tt0865559,movie,5.9,20887
tt0865560,movie,5.1,2211
tt0865951,movie,6.1,2937
tt0866432,tvSeries,5.7,3146
tt0866437,movie,6.7,29108
tt0866439,movie,5.8,76193
tt0866442,tvSeries,8.2,64314
tt0867015,tvSeries,7.5,2289
tt0867145,movie,8.1,4267
tt0867334,movie,6.4,5157
tt0867591,movie,4.6,3020
tt0869152,movie,5.4,3520
tt0869977,movie,6.7,13511
tt0869994,movie,6.8,12883
tt0870089,movie,6.6,2548
tt0870090,movie,7.2,16319
tt0870111,movie,7.7,112581
tt0870122,movie,6.2,2813
tt0870154,movie,6.6,213286
tt0870195,movie,6.5,2174
tt0870204,movie,5.8,9312
tt0870211,movie,6.9,7562
tt0870937,movie,4.2,3653
tt0870958,movie,5.9,2625
tt0870984,movie,6.5,136860
tt0871426,movie,6.0,47561
tt0871510,movie,8.1,85123
tt0872022,movie,7.4,3606
tt0872190,movie,3.4,2082
tt0872224,movie,7.0,2092
tt0872230,movie,4.7,21649
tt0873886,movie,6.1,67399
tt0874271,movie,5.3,3506
tt0874423,movie,5.5,2989
tt0874425,movie,4.9,2234
tt0874608,tvSeries,8.2,15968
tt0874936,tvSeries,8.3,35333
tt0875025,movie,7.1,2837
tt0875034,movie,5.8,45289
tt0875113,movie,7.1,20807
tt0875575,movie,5.2,2380
tt0875595,movie,7.8,17005
tt0875609,movie,6.8,5233
tt0876233,movie,6.2,3275
tt0876294,movie,4.0,4858
tt0876298,tvSeries,8.1,2895
tt0876563,movie,7.6,164366
tt0877057,tvSeries,8.9,381175
tt0877105,tvSeries,7.7,3602
tt0878036,tvSeries,7.8,2171
tt0878674,movie,7.1,3146
tt0878695,movie,5.8,12314
tt0878797,tvSeries,7.8,3330
tt0878804,movie,7.6,361439
tt0878835,movie,6.6,11595
tt0879688,tvSeries,7.5,2648
tt0879843,movie,7.0,17436
tt0879870,movie,5.8,106240
tt0880502,movie,7.7,33558
tt0880557,tvSeries,5.8,8556
tt0880578,movie,6.2,52947
tt0880648,movie,5.6,6093
tt0881200,movie,7.3,7345
tt0881320,movie,5.9,57248
tt0881891,movie,4.8,44486
tt0882977,movie,6.4,92907
tt0882978,movie,6.1,6680
tt0883772,tvSeries,8.1,23295
tt0883995,movie,6.6,6412
tt0884224,movie,5.5,22535
tt0884328,movie,7.1,341728
tt0884335,movie,5.4,2978
tt0884726,movie,5.0,6274
tt0884732,movie,6.6,80341
tt0884805,movie,5.9,2017
tt0885415,movie,6.1,3840
tt0885520,movie,7.0,3214
tt0886539,movie,7.1,11072
tt0887261,movie,5.9,49060
tt0887719,movie,3.9,6189
tt0887769,movie,7.6,3379
tt0887883,movie,7.0,354054
tt0887912,movie,7.5,474669
tt0887971,movie,4.8,7305
tt0888280,tvSeries,3.5,3295
tt0888693,movie,6.1,6064
tt0889134,movie,5.5,3474
tt0889573,movie,6.1,112526
tt0889583,movie,5.9,154032
tt0889588,movie,7.0,9988
tt0889595,movie,6.2,4385
tt0889652,movie,7.1,2584
tt0889665,movie,6.0,2914
tt0890870,movie,5.9,165253
tt0890882,movie,6.5,2341
tt0890883,movie,6.7,2808
tt0890885,movie,6.7,4918
tt0890888,movie,5.3,2454
tt0891457,movie,6.1,2164
tt0891520,movie,5.4,3057
tt0891527,movie,6.2,52791
tt0891592,movie,3.7,25402
tt0892109,movie,5.2,4211
tt0892255,movie,7.1,48014
tt0892318,movie,6.5,107434
tt0892375,movie,8.4,2937
tt0892422,movie,6.2,2407
tt0892535,tvSeries,7.7,10927
tt0892700,tvSeries,7.5,22262
tt0892767,movie,5.5,24231
tt0892769,movie,8.1,803126
tt0892782,movie,6.4,176598
tt0892791,movie,6.3,225386
tt0892874,movie,6.0,2411
tt0892899,movie,5.8,17937
tt0893356,movie,7.7,3591
tt0893382,movie,7.1,12308
tt0893402,movie,6.0,18187
tt0893406,movie,4.5,2917
tt0893412,movie,5.5,15633
tt0893507,movie,7.2,8228
tt0893509,movie,2.8,3832
tt0893532,movie,5.3,7500
tt0895777,movie,6.3,2275
tt0896031,movie,5.8,2830
tt0896529,movie,6.6,6839
tt0896534,movie,5.5,19891
tt0896798,movie,6.1,45744
tt0896866,movie,7.4,4119
tt0896872,movie,7.1,35800
tt0896923,movie,6.3,3247
tt0896927,movie,6.0,3484
tt0897347,movie,5.5,6078
tt0897361,movie,3.6,30919
tt0898266,tvSeries,8.1,871487
tt0898332,tvSeries,7.3,11416
tt0898367,movie,7.2,254846
tt0899106,movie,5.7,34038
tt0899126,tvSeries,8.0,9055
tt0899128,movie,5.4,13211
tt0899138,movie,6.1,2405
tt0899203,tvSeries,7.8,3152
tt0899258,tvSeries,7.7,4605
tt0900357,movie,5.0,9044
tt0900387,movie,7.0,28590
tt0901475,movie,6.9,5119
tt0901476,movie,5.5,115877
tt0901481,movie,5.9,3539
tt0901485,movie,6.2,3806
tt0901487,movie,7.2,37995
tt0901488,movie,6.7,2002
tt0901504,movie,4.4,2365
tt0901507,movie,6.8,21789
tt0902290,movie,6.0,11211
tt0902952,movie,5.5,2495
tt0902955,movie,7.0,15284
tt0903624,movie,7.8,875107
tt0903627,movie,7.0,6972
tt0903657,movie,7.4,42705
tt0903747,tvSeries,9.5,2149225
tt0903849,movie,6.1,2831
tt0904049,movie,6.3,3369
tt0904208,tvSeries,8.3,188683
tt0905329,movie,6.5,4951
tt0905372,movie,6.2,145919
tt0905574,tvSeries,5.4,3468
tt0906108,movie,5.9,13944
tt0906326,movie,6.0,2208
tt0906665,movie,6.1,15859
tt0906734,movie,5.4,11315
tt0906778,movie,6.1,2356
tt0907134,movie,7.3,2620
tt0907619,movie,6.4,2006
tt0907657,movie,7.8,121462
tt0907674,movie,7.5,2228
tt0907680,movie,5.6,2515
tt0907683,tvSeries,7.5,6396
tt0907702,tvSeries,7.6,6207
tt0907848,movie,6.4,3314
tt0908454,tvSeries,8.2,22858
tt0909388,movie,6.2,2054
tt0910554,movie,7.0,36651
tt0910559,movie,7.6,6122
tt0910847,movie,6.8,3252
tt0910885,movie,5.2,8265
tt0910905,movie,6.1,19918
tt0910936,movie,6.9,358248
tt0910970,movie,8.4,1203911
tt0911010,movie,8.2,2335
tt0912343,tvSeries,7.6,11996
tt0912583,movie,7.8,4523
tt0912592,movie,7.1,3508
tt0912593,movie,8.2,8637
tt0912597,movie,6.0,8799
tt0913354,movie,5.7,31879
tt0913401,movie,5.7,4192
tt0913413,movie,4.0,2338
tt0913425,movie,7.2,42742
tt0913445,movie,6.2,19626
tt0913968,movie,7.0,27850
tt0914387,tvSeries,8.1,31661
tt0914797,movie,6.8,17985
tt0914798,movie,7.7,247803
tt0914829,tvSeries,5.0,2913
tt0914837,movie,5.8,7140
tt0914863,movie,7.0,94557
tt0915460,movie,4.0,2534
tt0917551,tvSeries,5.3,2702
tt0918575,movie,5.5,5192
tt0918628,movie,4.6,2017
tt0918927,movie,7.5,136278
tt0918940,movie,6.2,189143
tt0920457,movie,7.3,8090
tt0920458,movie,7.2,19986
tt0920459,movie,6.7,2990
tt0920462,movie,4.7,5406
tt0920464,movie,7.5,8753
tt0920470,movie,6.6,6512
tt0920473,movie,6.7,2674
tt0920489,tvSeries,8.4,4442
tt0922037,tvSeries,7.5,4496
tt0922547,movie,5.1,2592
tt0922642,movie,4.7,3971
tt0923293,tvSeries,6.6,2648
tt0923600,movie,6.0,5591
tt0923714,movie,7.2,2491
tt0923752,movie,8.0,37611
tt0923811,movie,7.5,27770
tt0924129,movie,6.7,24556
tt0924317,movie,7.2,4589
tt0924651,tvSeries,8.4,13236
tt0925248,movie,8.0,6929
tt0925266,tvSeries,8.4,59661
tt0926063,movie,5.8,11995
tt0926084,movie,7.7,601120
tt0926110,movie,5.0,2637
tt0926129,movie,3.9,38223
tt0926380,movie,6.8,10489
tt0926732,tvSeries,5.7,2060
tt0926759,movie,7.6,9981
tt0926762,movie,7.3,25027
tt0928152,movie,7.8,4085
tt0928154,movie,6.5,2095
tt0928173,tvSeries,7.6,2864
tt0928414,tvSeries,7.4,7445
tt0929261,movie,6.1,2034
tt0929412,movie,6.8,4154
tt0929425,movie,7.0,51273
tt0929632,movie,7.3,116439
tt0929809,movie,1.9,3938
tt0929860,movie,6.9,4257
tt0930083,movie,6.9,15454
tt0930856,movie,7.2,4560
tt0930902,movie,6.4,3702
tt0934814,tvSeries,8.2,147175
tt0935075,movie,7.0,51178
tt0935095,tvSeries,7.4,12857
tt0936458,tvSeries,7.6,6721
tt0936471,movie,3.8,2893
tt0936501,movie,7.7,636085
tt0937237,movie,6.1,11273
tt0937347,movie,5.6,2139
tt0937375,movie,6.4,10456
tt0938283,movie,4.0,175181
tt0938305,movie,5.7,24204
tt0938330,movie,4.9,66838
tt0938341,movie,7.5,11889
tt0938567,tvSeries,6.4,2865
tt0940580,movie,5.7,4134
tt0940585,movie,6.6,3277
tt0940642,movie,6.7,8840
tt0940656,movie,5.5,10412
tt0940657,movie,5.2,11047
tt0940709,movie,6.4,17283
tt0940723,movie,5.9,2942
tt0941372,tvSeries,7.6,3189
tt0942384,movie,7.6,24113
tt0942385,movie,7.1,449287
tt0942891,movie,6.4,3168
tt0943326,movie,5.1,2939
tt0944101,movie,6.3,8262
tt0944834,movie,6.5,13379
tt0944835,movie,6.4,330645
tt0944947,tvSeries,9.2,2294945
tt0945356,movie,7.0,3737
tt0945513,movie,7.5,551263
tt0947798,movie,8.0,827441
tt0947802,movie,6.2,55584
tt0947810,movie,6.8,142913
tt0948103,tvSeries,8.3,21181
tt0948462,movie,7.5,3121
tt0948470,movie,6.9,704667
tt0948530,movie,7.2,4315
tt0948535,movie,6.5,2939
tt0948538,tvSeries,8.0,9629
tt0948539,tvSeries,4.9,2244
tt0948544,movie,7.5,6164
tt0948547,movie,5.6,7432
tt0949489,movie,6.7,2403
tt0949564,movie,7.2,2451
tt0949686,tvSeries,6.2,2731
tt0949731,movie,5.0,216890
tt0949751,movie,3.8,5384
tt0950701,tvSeries,8.3,6927
tt0950721,tvSeries,6.5,2265
tt0950739,movie,6.6,8575
tt0951216,movie,5.9,22882
tt0951335,movie,5.3,16163
tt0952640,movie,5.2,95186
tt0952682,movie,7.1,11269
tt0953318,movie,7.3,19391
tt0953989,movie,1.5,7067
tt0954914,movie,5.5,2184
tt0954947,movie,6.1,35779
tt0954981,movie,6.4,6554
tt0954990,movie,6.7,8910
tt0955308,movie,6.6,283853
tt0955322,tvSeries,7.8,25110
tt0955346,tvSeries,7.6,25066
tt0955353,tvSeries,7.1,2911
tt0955411,movie,2.9,2520
tt0956038,movie,6.0,26406
tt0958228,tvSeries,4.9,2559
tt0959086,tvSeries,4.8,3226
tt0959285,movie,5.1,3764
tt0959306,movie,4.9,3277
tt0959329,movie,5.4,14293
tt0959337,movie,7.3,225431
tt0959342,movie,5.2,2224
tt0959601,tvSeries,7.5,7173
tt0960097,movie,5.5,2026
tt0960136,tvSeries,7.2,12237
tt0960144,movie,5.6,214700
tt0960731,movie,6.0,101503
tt0960741,movie,5.8,5052
tt0960790,movie,6.5,18675
tt0960890,movie,4.1,18980
tt0961066,movie,7.5,5964
tt0961097,movie,6.7,22721
tt0961108,movie,6.4,13627
tt0961117,movie,5.7,2155
tt0961722,movie,4.3,15187
tt0961728,movie,6.7,17419
tt0962711,movie,5.4,8535
tt0962726,movie,5.0,67709
tt0962736,movie,7.2,66591
tt0962774,movie,6.7,3991
tt0962826,tvSeries,7.9,18035
tt0963178,movie,6.5,100216
tt0963194,movie,6.4,26600
tt0963208,movie,6.5,6078
tt0963743,movie,6.3,30172
tt0963794,movie,5.9,84611
tt0963965,movie,5.6,7626
tt0963966,movie,6.1,170271
tt0964185,movie,6.8,13682
tt0964516,movie,6.9,13144
tt0964517,movie,7.8,389687
tt0964539,movie,5.9,33331
tt0964586,movie,6.9,3728
tt0964587,movie,5.8,23664
tt0965382,movie,8.6,2170
tt0965386,tvSeries,6.5,4483
tt0965393,tvSeries,4.8,2024
tt0965394,tvSeries,7.3,22702
tt0965404,tvSeries,6.2,2118
tt0965546,tvSeries,8.3,2424
tt0965547,tvSeries,8.8,7388
tt0965649,movie,7.3,3046
tt0967945,movie,6.4,3441
tt0968264,movie,6.9,30044
tt0968712,movie,7.3,2383
tt0969007,tvSeries,7.6,2172
tt0969268,movie,6.7,2202
tt0969269,movie,7.1,8145
tt0969653,movie,3.1,6581
tt0970179,movie,7.5,337321
tt0970411,movie,6.4,69844
tt0970416,movie,5.5,178866
tt0970452,movie,6.1,76642
tt0970462,movie,4.8,5096
tt0970468,movie,7.0,29767
tt0970472,movie,6.8,7873
tt0970866,movie,5.5,119411
tt0971209,movie,6.5,76500
tt0972412,tvSeries,6.8,29088
tt0972534,tvSeries,6.8,44954
tt0972544,movie,6.3,5507
tt0972555,movie,6.1,3284
tt0972558,movie,5.1,5801
tt0972883,movie,6.9,12732
tt0973783,movie,7.7,4176
tt0973844,movie,6.8,5471
tt0974014,movie,6.6,15147
tt0974015,movie,6.1,479525
tt0974077,tvSeries,8.3,10674
tt0974554,movie,6.7,23243
tt0974613,movie,5.4,12445
tt0974661,movie,6.4,216966
tt0974977,movie,4.7,4592
tt0975645,movie,6.8,79353
tt0976014,tvSeries,7.6,25182
tt0976026,movie,6.8,5601
tt0976030,movie,6.9,2485
tt0976051,movie,7.6,260556
tt0976060,movie,7.0,11898
tt0976192,tvSeries,8.4,19493
tt0976216,movie,5.8,3104
tt0976222,movie,6.3,15203
tt0976238,movie,5.3,39617
tt0976246,movie,5.9,5352
tt0976247,movie,4.6,9144
tt0977214,movie,5.6,7429
tt0977855,movie,6.8,51102
tt0978061,tvSeries,8.1,4134
tt0978076,tvSeries,8.0,2359
tt0978553,tvSeries,6.9,2446
tt0978649,movie,7.5,7835
tt0978759,movie,7.1,26482
tt0978762,movie,8.1,187145
tt0978764,movie,6.1,253155
tt0978797,movie,4.9,2230
tt0979432,tvSeries,8.6,203680
tt0979434,movie,5.1,11576
tt0980970,movie,6.3,166829
tt0981042,movie,7.0,3103
tt0981072,movie,6.9,14568
tt0981216,tvSeries,4.4,2535
tt0981224,movie,5.1,4360
tt0981227,movie,6.6,95460
tt0981352,movie,6.8,4868
tt0981456,tvSeries,7.5,2206
tt0983193,movie,7.3,243686
tt0983213,movie,7.5,64059
tt0983514,tvSeries,7.5,14388
tt0983909,movie,6.6,2517
tt0983946,movie,4.9,58334
tt0983983,tvSeries,8.2,16937
tt0983990,movie,8.2,2732
tt0984155,movie,5.9,2382
tt0984177,movie,7.3,2007
tt0984200,movie,5.8,9081
tt0984202,movie,7.6,2354
tt0985025,movie,4.4,7066
tt0985058,movie,6.2,8125
tt0985344,tvSeries,8.0,15236
tt0985593,movie,4.6,2877
tt0985636,movie,5.4,2717
tt0985694,movie,6.6,204284
tt0985699,movie,7.1,259879
tt0986213,movie,6.2,3564
tt0986233,movie,7.5,73671
tt0986263,movie,6.3,180453
tt0986264,movie,8.3,207340
tt0986329,movie,8.4,3875
tt0987918,movie,4.9,3870
tt0988043,movie,4.1,2570
tt0988045,movie,7.6,672775
tt0988047,movie,6.9,59174
tt0988083,movie,4.4,3114
tt0988108,movie,7.9,15883
tt0988595,movie,6.1,175606
tt0988818,tvSeries,8.7,15355
tt0988820,tvSeries,7.4,5784
tt0988824,tvSeries,8.7,170737
tt0988849,movie,5.2,11585
tt0988982,movie,6.7,4839
tt0989000,movie,7.2,8388
tt0989757,movie,6.3,158047
tt0989831,movie,9.3,2252
tt0990372,movie,7.8,3989
tt0990404,movie,7.2,4721
tt0990407,movie,5.8,164846
tt0990413,movie,7.2,5157
tt0991150,movie,4.7,2473
tt0991167,movie,5.9,3124
tt0991174,movie,5.7,2125
tt0991346,movie,6.4,11361
tt0992911,movie,6.7,13836
tt0992966,tvSeries,8.8,5039
tt0993748,movie,6.7,3115
tt0993789,movie,7.0,7574
tt0993840,movie,5.8,189075
tt0993841,movie,5.2,2496
tt0993842,movie,6.7,207124
tt0993846,movie,8.2,1590182
tt0994314,tvSeries,8.7,80734
tt0995031,movie,7.4,32418
tt0995035,movie,6.5,7628
tt0995039,movie,6.7,77981
tt0995718,movie,7.3,5490
tt0995739,movie,6.7,3220
tt0995740,movie,7.3,8914
tt0995747,movie,7.2,3651
tt0995752,movie,3.8,5850
tt0995829,movie,7.0,14944
tt0995845,movie,4.5,5220
tt0995851,movie,6.4,5448
tt0995854,movie,6.0,2907
tt0995868,movie,7.1,21086
tt0995941,tvSeries,7.7,12508
tt0996435,movie,6.3,2237
tt0996605,movie,7.0,10182
tt0996661,movie,6.9,2455
tt0996930,movie,7.0,3507
tt0996934,movie,5.5,2607
tt0996948,movie,6.9,2129
tt0996966,movie,7.6,4698
tt0996967,movie,5.9,5317
tt0996979,movie,5.6,9095
tt0996982,movie,7.2,3219
tt0997047,movie,4.3,16711
tt0997084,movie,6.2,2283
tt0997147,movie,6.2,4002
tt0997152,movie,6.4,57276
tt0997188,movie,6.8,2506
tt0997229,movie,6.6,2023
tt0997246,movie,7.9,11140
tt0997263,movie,6.4,2584
tt0997274,movie,7.4,2148
tt0997282,movie,5.1,2016
tt0999864,movie,6.4,2367
tt0999872,movie,6.3,2822
tt0999913,movie,5.8,35854
tt1000095,movie,5.9,2974
tt10003008,movie,5.7,38407
tt10004108,movie,4.7,2847
tt10006006,movie,5.4,7952
tt1000734,tvSeries,7.3,14302
tt1000774,movie,5.7,127536
tt10008784,movie,6.3,4163
tt10009030,movie,5.8,3487
tt10009170,tvSeries,7.5,22666
tt10011228,movie,5.3,2627
tt10011298,tvSeries,6.3,4163
tt10011448,movie,8.0,2488
tt10011508,movie,7.3,2203
tt1001482,tvSeries,8.0,25231
tt1001508,movie,6.4,182673
tt1001520,movie,6.1,50792
tt10015244,movie,4.3,6422
tt1001526,movie,7.3,297000
tt10015286,movie,6.6,2683
tt1001562,movie,3.4,6563
tt10016180,movie,6.3,127428
tt10017956,movie,6.8,2811
tt10023022,movie,5.6,11380
tt10023024,movie,4.7,10556
tt10023178,tvSeries,1.5,7710
tt10023286,movie,6.1,10865
tt1002563,movie,5.7,3902
tt1002567,movie,6.7,4953
tt10028196,movie,5.6,178148
tt1002838,tvSeries,6.1,4769
tt1002966,movie,5.9,5087
tt1002992,movie,4.6,2382
tt1003034,movie,6.3,7465
tt1003052,movie,6.3,3737
tt1003080,movie,5.3,3111
tt10037014,movie,5.9,9752
tt10037034,tvSeries,7.4,3096
tt10039344,movie,5.4,45880
tt10042058,tvSeries,6.7,3724
tt10042110,tvSeries,5.7,3255
tt10042186,tvSeries,4.1,3852
tt10042260,tvSeries,6.1,5766
tt10044800,tvSeries,6.8,4001
tt10044952,tvSeries,6.6,2870
tt10045434,movie,6.9,2423
tt10045490,tvSeries,6.7,3900
tt10047958,movie,3.5,4688
tt10050772,tvSeries,8.0,21407
tt10054316,movie,4.4,2573
tt10055734,tvSeries,7.1,3686
tt10059518,movie,6.0,77117
tt10060094,movie,5.6,20402
tt10062292,tvSeries,7.8,80767
tt10062556,movie,4.2,24954
tt10062614,movie,5.4,4776
tt10062652,tvSeries,6.5,4556
tt10064124,tvSeries,7.1,2749
tt10065694,movie,5.8,29894
tt10068916,movie,8.0,5587
tt10068932,tvSeries,6.7,2162
tt1006926,movie,7.2,2771
tt10069398,tvSeries,7.7,16882
tt1007018,movie,5.5,3753
tt1007028,movie,6.5,182448
tt1007029,movie,6.4,113732
